OrderID,CustomerID,OrderDate,Revenue,Cost,PromotionType
O000532,C00247,2024-04-05,151.89,76.71,None
O000533,C00248,2024-07-24,91.62,50.59,Percent Off
O000534,C00249,2024-03-15,149.02,91.42,None
O000535,C00250,2024-09-29,133.74,79.93,None
O000536,C00250,2024-11-24,171.66,117.14,None
O000537,C00250,2024-11-25,139.08,74.62,None
O000538,C00250,2024-10-30,125.77,70.91,None
O000539,C00250,2024-11-20,155.91,85.52,None
O000540,C00250,2024-10-21,130.67,67.72,None
O000541,C00251,2024-12-09,106.42,55.95,None
O000542,C00252,2024-10-11,88.77,45.47,BOGOF
O000543,C00252,2024-12-02,87.76,48.33,None
O000544,C00253,2024-12-25,88.43,55.57,BOGOF
O000545,C00254,2024-05-03,89.58,60.75,Percent Off
O000546,C00255,2024-11-01,116.49,77.12,BOGOF
O000547,C00256,2024-11-29,83.45,44.47,Free Shipping
O000548,C00257,2024-03-08,71.58,40.18,BOGOF
O000549,C00257,2024-06-25,158.01,81.58,None
O000550,C00257,2024-05-09,79.43,41.11,None
O000551,C00257,2024-03-29,111.78,60.67,None
O000552,C00257,2024-05-06,77.66,43.23,None
O000553,C00257,2024-04-23,140.99,70.89,None
O000554,C00258,2024-09-16,92.08,58.0,Free Shipping
O000555,C00259,2024-01-30,117.85,72.23,None
O000556,C00260,2024-02-16,104.99,66.75,Percent Off
O000557,C00261,2024-01-26,112.99,57.61,Free Shipping
O000558,C00261,2024-05-11,105.9,55.87,None
O000559,C00262,2024-05-14,83.74,57.14,None
O000560,C00262,2024-07-12,108.53,69.04,None
O000561,C00262,2024-06-10,139.44,92.14,None
O000562,C00263,2024-03-22,107.75,55.68,BOGOF
O000563,C00263,2024-06-19,127.32,81.27,None
O000564,C00263,2024-06-25,128.37,88.97,None
O000565,C00264,2024-05-20,80.28,50.93,Free Shipping
O000566,C00265,2024-12-26,94.32,58.01,Free Shipping
O000567,C00266,2024-02-24,81.26,51.11,BOGOF
O000568,C00267,2024-12-26,59.41,32.47,BOGOF
O000569,C00268,2024-02-09,101.43,67.19,Percent Off
O000570,C00269,2024-10-06,85.91,56.62,Percent Off
O000571,C00269,2024-12-15,91.52,63.27,None
O000572,C00270,2024-01-26,92.4,53.16,Percent Off
O000573,C00270,2024-04-28,93.32,61.82,None
O000574,C00271,2024-01-21,109.26,56.43,Free Shipping
O000575,C00272,2024-05-26,178.42,122.26,None
O000576,C00273,2024-03-15,81.74,53.71,Free Shipping
O000577,C00273,2024-07-01,118.73,67.24,None
O000578,C00273,2024-04-26,124.1,74.48,None
O000579,C00274,2024-08-18,88.21,46.22,Percent Off
O000580,C00274,2024-10-29,155.31,83.16,None
O000581,C00274,2024-09-29,99.64,51.5,None
O000582,C00274,2024-11-08,96.75,61.58,None
O000583,C00275,2024-10-31,92.15,60.51,Free Shipping
O000584,C00276,2024-10-05,98.84,68.92,Percent Off
O000585,C00277,2024-03-31,89.61,56.01,Percent Off
O000586,C00278,2024-01-20,106.88,60.01,None
O000587,C00279,2024-02-17,130.78,82.03,None
O000588,C00280,2024-07-30,139.57,85.91,None
O000589,C00281,2024-04-01,124.07,86.38,BOGOF
O000590,C00282,2024-01-14,117.74,80.86,None
O000591,C00283,2024-01-27,122.04,83.53,Percent Off
O000592,C00283,2024-03-24,92.97,59.97,None
O000593,C00283,2024-04-28,94.48,63.99,None
O000594,C00283,2024-03-03,76.8,39.12,None
O000595,C00283,2024-03-06,101.82,63.77,None
O000596,C00284,2024-01-18,103.75,57.49,Free Shipping
O000597,C00284,2024-05-13,139.91,80.96,None
O000598,C00284,2024-02-08,96.76,51.07,None
O000599,C00284,2024-04-30,115.6,80.36,None
O000600,C00284,2024-02-07,108.4,62.2,None
O000601,C00284,2024-03-28,80.79,48.81,None
O000602,C00285,2024-02-09,59.93,35.25,Percent Off
O000603,C00286,2024-01-04,149.86,79.08,Percent Off
O000604,C00287,2024-08-28,166.16,91.39,None
O000605,C00287,2024-10-04,96.16,56.2,None
O000606,C00288,2024-07-05,129.92,85.36,BOGOF
O000607,C00288,2024-08-26,85.11,50.35,None
O000608,C00288,2024-10-01,155.68,85.83,None
O000609,C00289,2024-11-05,86.69,48.91,Percent Off
O000610,C00290,2024-10-29,128.02,89.51,BOGOF
O000611,C00290,2024-12-18,90.08,60.57,None
O000612,C00290,2024-12-18,176.2,91.82,None
O000613,C00290,2024-12-04,127.39,70.86,None
O000614,C00291,2024-07-11,152.68,101.45,BOGOF
O000615,C00292,2024-03-22,96.9,62.45,Percent Off
O000616,C00292,2024-06-07,109.2,57.2,None
O000617,C00293,2024-01-24,51.46,29.59,BOGOF
O000618,C00294,2024-09-10,88.57,57.02,Percent Off
O000619,C00294,2024-11-07,119.07,66.07,None
O000620,C00294,2024-12-31,79.63,49.76,None
O000621,C00294,2024-12-06,97.66,63.26,None
O000622,C00295,2024-02-04,83.58,53.27,Free Shipping
O000623,C00296,2024-03-08,106.23,67.38,Free Shipping
O000624,C00296,2024-06-16,125.76,74.47,None
O000625,C00296,2024-06-01,114.75,80.02,None
O000626,C00297,2024-07-06,100.93,65.69,BOGOF
O000627,C00297,2024-09-06,103.99,69.94,None
O000628,C00298,2024-05-28,118.32,65.48,Free Shipping
O000629,C00299,2024-11-30,86.69,59.89,BOGOF
O000630,C00299,2024-12-26,131.39,87.44,None
O000631,C00300,2024-03-24,79.36,40.76,BOGOF
O000632,C00300,2024-05-22,91.01,50.81,None
O000633,C00301,2024-12-08,58.38,39.42,BOGOF
O000634,C00302,2024-07-07,70.43,42.16,BOGOF
O000635,C00302,2024-10-05,98.6,63.28,None
O000636,C00302,2024-08-13,134.13,93.72,None
O000637,C00303,2024-07-24,122.51,81.94,Free Shipping
O000638,C00304,2024-07-27,61.02,39.27,Percent Off
O000639,C00304,2024-10-12,112.13,68.28,None
O000640,C00305,2024-04-18,110.64,57.04,None
O000641,C00306,2024-09-20,96.72,51.63,Percent Off
O000642,C00307,2024-01-07,111.75,56.17,None
O000643,C00308,2024-10-05,91.71,51.07,BOGOF
O000644,C00308,2024-11-06,115.3,66.72,None
O000645,C00308,2024-12-30,79.57,50.78,None
O000646,C00308,2024-11-30,113.99,60.81,None
O000647,C00308,2024-11-08,110.87,73.09,None
O000648,C00309,2024-01-27,55.63,36.04,BOGOF
O000649,C00310,2024-05-28,123.27,63.79,None
O000650,C00311,2024-07-20,61.09,35.6,Percent Off
O000651,C00311,2024-11-13,83.02,57.61,None
O000652,C00311,2024-10-30,79.39,51.36,None
O000653,C00312,2024-05-05,135.94,71.12,None
O000654,C00313,2024-01-11,129.01,77.5,None
O000655,C00314,2024-01-23,142.6,84.93,BOGOF
O000656,C00314,2024-02-29,114.03,71.33,None
O000657,C00314,2024-02-21,100.49,69.1,None
O000658,C00314,2024-04-27,101.73,69.53,None
O000659,C00315,2024-08-16,105.58,69.86,Free Shipping
O000660,C00315,2024-10-25,136.55,83.62,None
O000661,C00316,2024-02-26,130.79,81.59,None
O000662,C00317,2024-04-15,89.34,56.98,Percent Off
O000663,C00318,2024-09-18,91.31,63.33,Free Shipping
O000664,C00319,2024-04-30,54.69,33.52,Percent Off
O000665,C00320,2024-01-05,135.1,88.07,None
O000666,C00321,2024-07-05,135.09,72.77,Percent Off
O000667,C00322,2024-03-19,74.04,44.68,None
O000668,C00323,2024-04-07,74.63,40.29,Percent Off
O000669,C00323,2024-05-22,90.86,56.51,None
O000670,C00323,2024-06-14,96.22,52.74,None
O000671,C00324,2024-01-28,70.52,37.34,Percent Off
O000672,C00324,2024-03-13,95.12,51.96,None
O000673,C00325,2024-03-24,113.63,62.39,None
O000674,C00326,2024-11-28,121.64,69.16,Free Shipping
O000675,C00326,2024-12-25,122.99,83.25,None
O000676,C00327,2024-03-21,133.07,81.28,Free Shipping
O000677,C00328,2024-07-23,110.6,75.57,None
O000678,C00329,2024-10-23,111.42,64.0,None
O000679,C00330,2024-12-17,92.62,59.98,Percent Off
O000680,C00331,2024-02-24,82.28,55.64,Percent Off
O000681,C00331,2024-06-15,61.68,40.02,None
O000682,C00331,2024-04-13,95.09,65.03,None
O000683,C00331,2024-05-12,53.91,37.32,None
O000684,C00332,2024-10-28,102.19,60.19,None
O000685,C00333,2024-06-15,113.97,69.95,Free Shipping
O000686,C00334,2024-07-12,79.94,52.95,Percent Off
O000687,C00334,2024-10-04,112.67,78.54,None
O000688,C00334,2024-10-04,111.27,73.25,None
O000689,C00334,2024-08-29,58.41,35.56,None
O000690,C00335,2024-05-09,105.98,53.86,Percent Off
O000691,C00336,2024-03-27,77.61,39.77,Percent Off
O000692,C00336,2024-06-07,98.96,58.67,None
O000693,C00336,2024-04-21,90.28,57.09,None
O000694,C00336,2024-06-08,158.79,86.35,None
O000695,C00336,2024-05-21,105.74,63.12,None
O000696,C00336,2024-07-04,76.95,38.89,None
O000697,C00337,2024-08-18,78.12,47.36,BOGOF
O000698,C00337,2024-09-13,103.6,60.65,None
O000699,C00337,2024-11-23,133.74,80.91,None
O000700,C00338,2024-01-10,118.81,76.21,None
O000701,C00338,2024-02-02,138.44,81.09,None
O000702,C00338,2024-04-29,187.23,95.63,None
O000703,C00339,2024-09-27,94.39,53.49,BOGOF
O000704,C00339,2024-12-04,107.44,69.58,None
O000705,C00339,2024-12-04,157.7,105.83,None
O000706,C00340,2024-06-01,83.55,48.76,Percent Off
O000707,C00340,2024-06-26,85.72,58.24,None
O000708,C00340,2024-07-25,104.91,54.96,None
O000709,C00340,2024-09-18,125.2,77.56,None
O000710,C00340,2024-07-25,86.26,49.92,None
O000711,C00341,2024-12-09,108.29,61.51,Percent Off
O000712,C00342,2024-02-20,118.25,61.21,None
O000713,C00343,2024-04-01,93.42,54.75,Free Shipping
O000714,C00343,2024-05-12,123.98,75.27,None
O000715,C00343,2024-07-13,85.81,46.54,None
O000716,C00343,2024-05-12,128.01,65.07,None
O000717,C00343,2024-07-24,130.75,87.81,None
O000718,C00343,2024-06-03,68.08,43.12,None
O000719,C00344,2024-11-20,131.77,84.84,None
O000720,C00345,2024-03-21,83.32,50.45,Percent Off
O000721,C00345,2024-07-02,114.5,68.3,None
O000722,C00346,2024-10-17,95.87,49.03,Percent Off
O000723,C00346,2024-12-02,136.45,94.69,None
O000724,C00347,2024-05-13,90.08,58.15,None
O000725,C00348,2024-06-23,105.12,56.6,BOGOF
O000726,C00349,2024-08-18,128.95,80.55,Free Shipping
O000727,C00350,2024-12-02,148.04,83.92,Percent Off
O000728,C00351,2024-06-09,62.53,33.74,Percent Off
O000729,C00352,2024-12-20,158.47,93.11,None
O000730,C00353,2024-08-19,104.51,55.11,None
O000731,C00353,2024-11-06,135.12,76.42,None
O000732,C00353,2024-10-01,155.5,100.67,None
O000733,C00353,2024-10-02,134.26,76.16,None
O000734,C00353,2024-09-28,121.35,83.01,None
O000735,C00354,2024-04-16,95.59,61.95,BOGOF
O000736,C00354,2024-06-21,103.24,65.51,None
O000737,C00354,2024-08-03,84.38,46.94,None
O000738,C00355,2024-02-28,89.59,52.99,Free Shipping
O000739,C00356,2024-10-21,114.03,67.43,Free Shipping
O000740,C00357,2024-05-24,110.87,57.97,BOGOF
O000741,C00357,2024-07-05,85.38,43.31,None
O000742,C00358,2024-10-09,98.97,50.53,BOGOF
O000743,C00359,2024-04-17,143.55,79.31,None
O000744,C00360,2024-08-31,115.75,58.8,None
O000745,C00361,2024-08-05,133.69,75.73,Free Shipping
O000746,C00361,2024-10-22,161.1,109.06,None
O000747,C00361,2024-11-29,102.42,71.56,None
O000748,C00361,2024-10-28,79.71,53.7,None
O000749,C00361,2024-10-30,132.68,73.89,None
O000750,C00361,2024-09-25,183.72,110.86,None
O000751,C00362,2024-08-27,129.15,72.07,None
O000752,C00362,2024-12-04,156.51,87.08,None
O000753,C00362,2024-11-26,147.92,75.63,None
O000754,C00362,2024-09-27,129.46,77.31,None
O000755,C00363,2024-01-21,99.1,60.38,BOGOF
O000756,C00363,2024-05-16,129.15,70.26,None
O000757,C00363,2024-03-07,86.13,56.01,None
O000758,C00363,2024-02-26,110.92,75.56,None
O000759,C00363,2024-03-27,115.63,77.72,None
O000760,C00363,2024-03-09,151.77,96.98,None
O000761,C00364,2024-01-21,111.71,56.64,None
O000762,C00365,2024-08-12,138.88,91.72,None
O000763,C00365,2024-10-08,153.75,96.05,None
O000764,C00365,2024-09-01,141.98,74.72,None
O000765,C00365,2024-09-02,110.21,75.14,None
O000766,C00365,2024-11-10,119.18,77.71,None
O000767,C00365,2024-10-13,105.27,56.51,None
O000768,C00366,2024-04-28,106.08,69.09,Percent Off
O000769,C00367,2024-07-22,106.26,53.99,BOGOF
O000770,C00367,2024-09-24,76.9,40.72,None
O000771,C00367,2024-08-18,102.75,67.18,None
O000772,C00367,2024-11-11,100.96,59.07,None
O000773,C00367,2024-10-15,100.91,51.15,None
O000774,C00367,2024-10-30,111.24,65.54,None
O000775,C00368,2024-09-16,121.59,62.9,None
O000776,C00369,2024-01-27,86.31,58.92,Percent Off
O000777,C00369,2024-05-22,72.53,49.88,None
O000778,C00369,2024-04-19,135.51,75.22,None
O000779,C00369,2024-02-21,130.87,85.47,None
O000780,C00370,2024-12-27,99.36,68.15,None
O000781,C00371,2024-12-24,69.72,40.42,Percent Off
O000782,C00372,2024-02-07,63.7,35.73,Percent Off
O000783,C00373,2024-04-18,122.02,84.84,BOGOF
O000784,C00373,2024-08-10,132.15,82.7,None
O000785,C00373,2024-06-27,134.6,87.24,None
O000786,C00373,2024-08-13,119.85,72.93,None
O000787,C00373,2024-06-10,77.85,48.16,None
O000788,C00374,2024-03-16,102.48,61.26,Percent Off
O000789,C00374,2024-05-09,78.98,40.42,None
O000790,C00374,2024-05-19,118.75,66.5,None
O000791,C00375,2024-08-30,94.57,54.0,None
O000792,C00376,2024-06-25,83.03,42.47,Percent Off
O000793,C00377,2024-04-24,118.69,69.3,Percent Off
O000794,C00378,2024-07-14,105.0,61.13,Percent Off
O000795,C00379,2024-04-24,79.36,45.53,Percent Off
O000796,C00380,2024-03-16,96.97,56.64,BOGOF
O000797,C00380,2024-05-16,125.47,82.76,None
O000798,C00381,2024-01-10,117.77,79.24,Percent Off
O000799,C00382,2024-10-16,52.85,36.65,Free Shipping
O000800,C00383,2024-11-28,74.7,38.59,Percent Off
O000801,C00384,2024-08-04,79.68,48.6,BOGOF
O000802,C00384,2024-11-07,109.14,59.02,None
O000803,C00384,2024-11-15,115.58,59.05,None
O000804,C00384,2024-09-29,141.56,98.3,None
O000805,C00384,2024-11-06,63.45,37.68,None
O000806,C00385,2024-10-19,122.25,82.1,None
O000807,C00386,2024-02-06,89.05,49.83,BOGOF
O000808,C00387,2024-01-14,115.07,68.39,None
O000809,C00387,2024-05-12,130.1,86.4,None
O000810,C00387,2024-02-06,118.22,59.28,None
O000811,C00387,2024-03-17,85.5,43.65,None
O000812,C00387,2024-02-17,122.46,72.26,None
O000813,C00388,2024-02-21,104.57,67.04,None
O000814,C00389,2024-04-26,59.45,31.21,Percent Off
O000815,C00390,2024-04-16,145.57,75.09,None
O000816,C00390,2024-07-28,151.34,79.74,None
O000817,C00390,2024-07-18,193.73,113.46,None
O000818,C00391,2024-04-16,105.68,53.41,None
O000819,C00392,2024-08-31,81.8,49.66,Percent Off
O000820,C00393,2024-01-24,138.73,80.16,None
O000821,C00394,2024-03-09,78.88,49.14,Percent Off
O000822,C00395,2024-01-31,99.69,69.03,Percent Off
O000823,C00396,2024-09-18,60.17,41.62,BOGOF
O000824,C00396,2024-11-20,100.72,56.89,None
O000825,C00396,2024-12-30,127.2,84.47,None
O000826,C00397,2024-08-29,132.81,76.83,Free Shipping
O000827,C00398,2024-08-20,68.51,35.13,Percent Off
O000828,C00398,2024-11-06,133.34,68.99,None
O000829,C00398,2024-11-21,96.01,58.97,None
O000830,C00398,2024-11-11,110.75,75.52,None
O000831,C00398,2024-11-14,91.99,50.73,None
O000832,C00399,2024-05-07,120.5,71.09,None
O000833,C00400,2024-12-07,126.49,76.74,None
O000834,C00401,2024-07-15,83.92,44.8,None
O000835,C00402,2024-03-11,119.89,74.41,None
O000836,C00402,2024-05-01,164.46,85.64,None
O000837,C00402,2024-04-11,121.7,77.11,None
O000838,C00402,2024-06-08,128.36,67.6,None
O000839,C00403,2024-04-03,126.22,63.46,None
O000840,C00404,2024-06-03,91.9,46.48,Percent Off
O000841,C00404,2024-08-03,136.33,83.88,None
O000842,C00404,2024-08-08,98.04,55.73,None
O000843,C00404,2024-08-27,85.25,46.45,None
O000844,C00404,2024-08-08,117.47,70.59,None
O000845,C00405,2024-06-07,123.29,72.63,None
O000846,C00406,2024-01-13,163.92,100.69,None
O000847,C00407,2024-08-11,99.19,66.81,BOGOF
O000848,C00407,2024-11-30,82.71,47.51,None
O000849,C00407,2024-10-08,107.71,62.35,None
O000850,C00408,2024-03-06,102.24,68.85,None
O000851,C00408,2024-04-21,153.99,106.76,None
O000852,C00408,2024-06-18,127.71,75.18,None
O000853,C00408,2024-04-27,142.27,90.71,None
O000854,C00409,2024-08-03,45.09,25.01,Percent Off
O000855,C00410,2024-05-16,53.53,30.14,Percent Off
O000856,C00411,2024-06-20,75.58,42.64,Free Shipping
O000857,C00411,2024-08-22,113.3,66.73,None
O000858,C00411,2024-08-06,124.1,76.36,None
O000859,C00411,2024-08-12,143.98,89.48,None
O000860,C00411,2024-07-21,139.33,72.13,None
O000861,C00412,2024-07-09,110.85,68.64,None
O000862,C00413,2024-12-11,98.71,53.52,BOGOF
O000863,C00414,2024-05-06,55.32,29.14,Percent Off
O000864,C00415,2024-04-29,115.83,59.6,None
O000865,C00415,2024-06-10,155.36,81.58,None
O000866,C00416,2024-11-09,143.71,80.18,Free Shipping
O000867,C00416,2024-12-25,156.24,84.92,None
O000868,C00417,2024-04-13,70.63,40.49,Percent Off
O000869,C00417,2024-05-15,94.39,55.58,None
O000870,C00417,2024-05-12,125.53,70.38,None
O000871,C00417,2024-06-27,77.82,43.08,None
O000872,C00417,2024-05-20,134.0,78.58,None
O000873,C00418,2024-01-20,89.47,44.96,Percent Off
O000874,C00419,2024-02-20,87.6,47.0,BOGOF
O000875,C00419,2024-06-08,66.97,42.77,None
O000876,C00420,2024-08-25,101.68,66.42,None
O000877,C00421,2024-12-06,83.09,48.96,BOGOF
O000878,C00422,2024-11-06,113.01,72.17,BOGOF
O000879,C00423,2024-12-06,98.63,61.34,Percent Off
O000880,C00424,2024-06-11,76.93,40.87,Free Shipping
O000881,C00425,2024-07-20,51.78,30.8,Percent Off
O000882,C00425,2024-11-13,112.58,72.55,None
O000883,C00425,2024-10-06,104.6,67.25,None
O000884,C00425,2024-09-27,68.01,40.05,None
O000885,C00426,2024-04-22,119.05,66.58,None
O000886,C00427,2024-11-18,76.11,39.95,Percent Off
O000887,C00428,2024-07-04,83.46,50.98,Percent Off
O000888,C00428,2024-08-18,83.97,56.56,None
O000889,C00428,2024-09-06,84.93,55.64,None
O000890,C00428,2024-09-05,107.95,71.42,None
O000891,C00428,2024-07-31,89.75,56.43,None
O000892,C00428,2024-10-21,107.11,71.43,None
O000893,C00429,2024-09-06,157.18,93.0,None
O000894,C00430,2024-10-18,104.64,53.04,Percent Off
O000895,C00431,2024-03-02,97.5,54.46,Free Shipping
O000896,C00432,2024-06-12,68.9,36.29,Percent Off
O000897,C00433,2024-06-19,84.99,44.27,BOGOF
O000898,C00433,2024-07-18,120.96,73.16,None
O000899,C00433,2024-07-26,79.68,54.35,None
O000900,C00433,2024-10-06,131.74,77.35,None
O000901,C00433,2024-09-07,119.51,75.13,None
O000902,C00434,2024-06-11,73.35,41.31,Percent Off
O000903,C00435,2024-03-09,79.22,53.86,Percent Off
O000904,C00435,2024-05-12,63.28,43.57,None
O000905,C00435,2024-05-19,128.06,82.22,None
O000906,C00435,2024-06-21,109.24,57.08,None
O000907,C00435,2024-06-20,77.43,48.61,None
O000908,C00435,2024-05-24,123.67,70.27,None
O000909,C00436,2024-09-27,91.42,46.16,Percent Off
O000910,C00437,2024-01-15,81.71,52.71,Percent Off
O000911,C00438,2024-07-22,111.61,58.67,Percent Off
O000912,C00439,2024-10-24,111.42,77.6,Percent Off
O000913,C00440,2024-07-12,74.17,42.46,Percent Off
O000914,C00441,2024-09-07,83.57,53.51,Percent Off
O000915,C00442,2024-09-25,117.91,70.02,None
O000916,C00443,2024-09-08,107.31,67.41,None
O000917,C00444,2024-05-27,105.06,72.97,None
O000918,C00445,2024-10-06,120.87,71.99,None
O000919,C00446,2024-12-27,122.5,78.77,Free Shipping
O000920,C00447,2024-11-07,145.31,76.29,None
O000921,C00448,2024-12-31,122.05,82.25,None
O000922,C00449,2024-03-03,110.34,65.08,None
O000923,C00450,2024-02-20,124.53,82.72,None
O000924,C00450,2024-06-08,120.96,63.8,None
O000925,C00450,2024-03-14,130.5,76.89,None
O000926,C00450,2024-06-05,148.31,94.08,None
O000927,C00451,2024-01-23,76.05,47.62,Free Shipping
O000928,C00451,2024-04-29,94.77,57.13,None
O000929,C00451,2024-04-02,155.62,94.21,None
O000930,C00451,2024-05-05,147.57,90.98,None
O000931,C00451,2024-03-22,142.71,92.12,None
O000932,C00452,2024-01-28,116.1,78.24,Free Shipping
O000933,C00452,2024-05-08,118.1,78.9,None
O000934,C00452,2024-04-13,99.35,50.02,None
O000935,C00452,2024-03-10,117.39,77.94,None
O000936,C00452,2024-02-24,100.17,56.63,None
O000937,C00452,2024-04-15,142.37,78.99,None
O000938,C00453,2024-08-08,65.83,33.26,Free Shipping
O000939,C00454,2024-05-22,143.77,93.21,None
O000940,C00455,2024-04-25,156.99,84.96,None
O000941,C00456,2024-01-19,112.0,77.57,BOGOF
O000942,C00457,2024-10-16,108.35,58.17,Free Shipping
O000943,C00457,2024-11-27,74.08,48.55,None
O000944,C00457,2024-11-26,138.55,71.24,None
O000945,C00458,2024-04-09,106.35,67.49,Percent Off
O000946,C00459,2024-04-24,131.07,90.45,None
O000947,C00459,2024-06-08,139.99,70.93,None
O000948,C00460,2024-02-20,118.38,72.92,None
O000949,C00460,2024-06-14,148.77,75.82,None
O000950,C00460,2024-04-13,102.94,61.42,None
O000951,C00460,2024-04-21,151.62,83.5,None
O000952,C00461,2024-06-05,104.7,71.09,None
O000953,C00462,2024-06-02,140.51,84.12,None
O000954,C00463,2024-06-22,110.8,75.97,None
O000955,C00463,2024-09-19,109.23,62.36,None
O000956,C00463,2024-09-22,108.91,66.75,None
O000957,C00463,2024-08-14,142.86,79.02,None
O000958,C00464,2024-04-19,91.25,61.97,BOGOF
O000959,C00464,2024-08-13,108.77,74.96,None
O000960,C00464,2024-07-04,122.23,77.66,None
O000961,C00465,2024-11-14,101.44,56.88,None
O000962,C00466,2024-01-11,73.19,45.0,Percent Off
O000963,C00467,2024-11-20,65.38,38.23,Percent Off
O000964,C00468,2024-05-11,85.66,55.4,Percent Off
O000965,C00469,2024-10-30,102.91,56.33,None
O000966,C00470,2024-01-30,86.86,49.79,Percent Off
O000967,C00470,2024-04-03,125.85,69.62,None
O000968,C00470,2024-04-14,136.68,69.4,None
O000969,C00470,2024-02-19,124.32,76.32,None
O000970,C00470,2024-03-13,97.24,64.81,None
O000971,C00471,2024-06-15,121.81,84.78,Free Shipping
O000972,C00472,2024-11-20,119.0,75.84,BOGOF
O000973,C00472,2024-12-26,87.43,58.71,None
O000974,C00473,2024-07-23,105.31,69.86,None
O000975,C00474,2024-06-28,89.79,46.3,None
O000976,C00475,2024-11-17,83.85,43.57,Percent Off
O000977,C00475,2024-12-11,103.3,66.89,None
O000978,C00475,2024-12-17,97.13,53.48,None
O000979,C00476,2024-05-26,82.45,56.27,Percent Off
O000980,C00477,2024-05-01,115.25,74.24,None
O000981,C00477,2024-08-12,133.02,83.18,None
O000982,C00477,2024-06-08,127.49,67.47,None
O000983,C00478,2024-12-09,89.25,56.27,Free Shipping
O000984,C00479,2024-12-09,113.11,70.04,Free Shipping
O000985,C00480,2024-04-25,116.38,62.32,Free Shipping
O000986,C00480,2024-07-15,118.95,64.5,None
O000987,C00481,2024-06-24,117.05,81.13,Free Shipping
O000988,C00482,2024-01-13,60.42,36.28,Percent Off
O000989,C00483,2024-11-09,83.07,46.05,BOGOF
O000990,C00484,2024-01-27,114.02,65.64,None
O000991,C00484,2024-04-27,98.49,59.38,None
O000992,C00484,2024-03-04,89.71,57.58,None
